t,veh_id,x,y,origin
84,17,17.0,0.0,E
84,18,-17.0,0.0,W
84,19,0.0,-20.5,S
84,20,0.0,21.0,N
84,21,0.0,-22.0,S
84,22,22.0,0.0,E
84,23,23.5,0.0,E
84,24,0.0,24.5,N
84,25,26.0,0.0,E
84,26,-26.0,0.0,W
84,27,26.5,0.0,E
84,28,0.0,-27.0,S
84,29,0.0,-28.5,S
84,30,-28.5,0.0,W
84,31,0.0,-29.0,S
84,32,0.0,32.0,N
84,33,32.5,0.0,E
84,34,0.0,-33.0,S
84,35,0.0,-33.5,S
84,36,-34.5,0.0,W
84,37,0.0,35.0,N
84,38,35.5,0.0,E
84,39,0.0,-36.0,S
84,40,-36.5,0.0,W
84,41,-38.0,0.0,W
84,42,0.0,-39.5,S
85,2,-2.3103000621111764,5.825599941542421,W
85,3,3.4026000511503804,-4.797552893034935,E
85,4,-4.45487054353244,-3.766700047496782,S
85,5,-3.426823495024954,-4.859000036535986,S
85,6,6.315400021921591,-2.056094097014973,E
85,7,-1.3707293980099822,-7.043600014614394,S
85,8,0.0,-10.0,S
85,9,0.0,-10.5,S
85,10,0.0,12.0,N
85,11,12.5,0.0,E
85,12,-12.5,0.0,W
85,13,-13.5,0.0,W
85,14,0.0,-14.0,S
85,15,-15.0,0.0,W
85,16,0.0,-15.5,S
85,17,16.5,0.0,E
85,18,-16.5,0.0,W
85,19,0.0,-20.0,S
85,20,0.0,20.5,N
85,21,0.0,-21.5,S
85,22,21.5,0.0,E
85,23,23.0,0.0,E
85,24,0.0,24.0,N
85,25,25.5,0.0,E
85,26,-25.5,0.0,W
85,27,26.0,0.0,E
85,28,0.0,-26.5,S
85,29,0.0,-28.0,S
85,30,-28.0,0.0,W
85,31,0.0,-28.5,S
85,32,0.0,31.5,N
85,33,32.0,0.0,E
85,34,0.0,-32.5,S
85,35,0.0,-33.0,S
85,36,-34.0,0.0,W
85,37,0.0,34.5,N
85,38,35.0,0.0,E
85,39,0.0,-35.5,S
85,40,-36.0,0.0,W
85,41,-37.5,0.0,W
85,42,0.0,-39.0,S
86,2,-1.9462000657647751,6.168282291044917,W
86,3,3.038500054803979,-5.140235242537431,E
86,4,-4.797552893034935,-3.4026000511503804,S
86,5,-3.7695058445274494,-4.4949000401895844,S
86,6,5.95130002557519,-2.398776446517468,E
86,7,-1.7134117475124775,-6.6795000182679924,S
86,8,0.0,-9.5,S
86,9,0.0,-10.0,S
86,10,0.0,11.5,N
86,11,12.0,0.0,E
86,12,-12.0,0.0,W
86,13,-13.0,0.0,W
86,14,0.0,-13.5,S
86,15,-14.5,0.0,W
86,16,0.0,-15.0,S
86,17,16.0,0.0,E
86,18,-16.0,0.0,W
86,19,0.0,-19.5,S
86,20,0.0,20.0,N
86,21,0.0,-21.0,S
86,22,21.0,0.0,E
86,23,22.5,0.0,E
86,24,0.0,23.5,N
86,25,25.0,0.0,E
86,26,-25.0,0.0,W
86,27,25.5,0.0,E
86,28,0.0,-26.0,S
86,29,0.0,-27.5,S
86,30,-27.5,0.0,W
86,31,0.0,-28.0,S
86,32,0.0,31.0,N
86,33,31.5,0.0,E
86,34,0.0,-32.0,S
86,35,0.0,-32.5,S
86,36,-33.5,0.0,W
86,37,0.0,34.0,N
86,38,34.5,0.0,E
86,39,0.0,-35.0,S
86,40,-35.5,0.0,W
86,41,-37.0,0.0,W
86,42,0.0,-38.5,S
87,2,-1.5821000694183738,6.510964640547412,W
87,3,2.6744000584575778,-5.482917592039926,E
87,4,-5.140235242537431,-3.038500054803979,S
87,5,-4.112188194029945,-4.130800043843183,S
87,6,5.5872000292287884,-2.7414587960199635,E
87,7,-2.056094097014973,-6.315400021921591,S
87,8,0.0,-9.0,S
87,9,0.0,-9.5,S
87,10,0.0,11.0,N
87,11,11.5,0.0,E
87,12,-11.5,0.0,W
87,13,-12.5,0.0,W
87,14,0.0,-13.0,S
87,15,-14.0,0.0,W
87,16,0.0,-14.5,S
87,17,15.5,0.0,E
87,18,-15.5,0.0,W
87,19,0.0,-19.0,S
87,20,0.0,19.5,N
87,21,0.0,-20.5,S
87,22,20.5,0.0,E
87,23,22.0,0.0,E
87,24,0.0,23.0,N
87,25,24.5,0.0,E
87,26,-24.5,0.0,W
87,27,25.0,0.0,E
87,28,0.0,-25.5,S
87,29,0.0,-27.0,S
87,30,-27.0,0.0,W
87,31,0.0,-27.5,S
87,32,0.0,30.5,N
87,33,31.0,0.0,E
87,34,0.0,-31.5,S
87,35,0.0,-32.0,S
87,36,-33.0,0.0,W
87,37,0.0,33.5,N
87,38,34.0,0.0,E
87,39,0.0,-34.5,S
87,40,-35.0,0.0,W
87,41,-36.5,0.0,W
87,42,0.0,-38.0,S
88,2,-1.2180000730719724,6.853646990049907,W
88,3,2.3103000621111764,-5.825599941542421,E
88,4,-5.482917592039926,-2.6744000584575778,S
88,5,-4.45487054353244,-3.766700047496782,S
88,6,5.223100032882387,-3.0841411455224588,E
88,7,-2.398776446517468,-5.95130002557519,S
88,8,0.0,-8.5,S
88,9,0.0,-9.0,S
88,10,0.0,10.5,N
88,11,11.0,0.0,E
88,12,-11.0,0.0,W
88,13,-12.0,0.0,W
88,14,0.0,-12.5,S
88,15,-13.5,0.0,W
88,16,0.0,-14.0,S
88,17,15.0,0.0,E
88,18,-15.0,0.0,W
88,19,0.0,-18.5,S
88,20,0.0,19.0,N
88,21,0.0,-20.0,S
88,22,20.0,0.0,E
88,23,21.5,0.0,E
88,24,0.0,22.5,N
88,25,24.0,0.0,E
88,26,-24.0,0.0,W
88,27,24.5,0.0,E
88,28,0.0,-25.0,S
88,29,0.0,-26.5,S
88,30,-26.5,0.0,W
88,31,0.0,-27.0,S
88,32,0.0,30.0,N
88,33,30.5,0.0,E
88,34,0.0,-31.0,S
88,35,0.0,-31.5,S
88,36,-32.5,0.0,W
88,37,0.0,33.0,N
88,38,33.5,0.0,E
88,39,0.0,-34.0,S
88,40,-34.5,0.0,W
88,41,-36.0,0.0,W
88,42,0.0,-37.5,S
89,2,-0.8539000767255711,7.196329339552403,W
89,3,1.9462000657647751,-6.168282291044917,E
89,4,-5.825599941542421,-2.3103000621111764,S
89,5,-4.797552893034935,-3.4026000511503804,S
89,6,4.859000036535986,-3.426823495024954,E
89,7,-2.7414587960199635,-5.5872000292287884,S
89,8,0.0,-8.5,S
89,9,0.0,-8.5,S
89,10,0.0,10.0,N
89,11,10.5,0.0,E
89,12,-10.5,0.0,W
89,13,-11.5,0.0,W
89,14,0.0,-12.0,S
89,15,-13.0,0.0,W
89,16,0.0,-13.5,S
89,17,14.5,0.0,E
89,18,-14.5,0.0,W
89,19,0.0,-18.0,S
89,20,0.0,18.5,N
89,21,0.0,-19.5,S
89,22,19.5,0.0,E
89,23,21.0,0.0,E
89,24,0.0,22.0,N
89,25,23.5,0.0,E
89,26,-23.5,0.0,W
89,27,24.0,0.0,E
89,28,0.0,-24.5,S
89,29,0.0,-26.0,S
89,30,-26.0,0.0,W
89,31,0.0,-26.5,S
89,32,0.0,29.5,N
89,33,30.0,0.0,E
89,34,0.0,-30.5,S
89,35,0.0,-31.0,S
89,36,-32.0,0.0,W
89,37,0.0,32.5,N
89,38,33.0,0.0,E
89,39,0.0,-33.5,S
89,40,-34.0,0.0,W
89,41,-35.5,0.0,W
89,42,0.0,-37.0,S
90,2,-0.48980008037916983,7.539011689054899,W
90,3,1.5821000694183738,-6.510964640547412,E
90,4,-6.168282291044917,-1.9462000657647751,S
90,5,-5.140235242537431,-3.038500054803979,S
90,6,4.4949000401895844,-3.7695058445274494,E
90,7,-3.0841411455224588,-5.223100032882387,S
90,8,-0.3426823495024955,-8.135900003653598,S
90,9,0.0,-8.5,S
90,10,0.0,9.5,N
90,11,10.0,0.0,E
90,12,-10.0,0.0,W
90,13,-11.0,0.0,W
90,14,0.0,-11.5,S
90,15,-12.5,0.0,W
90,16,0.0,-13.0,S
90,17,14.0,0.0,E
90,18,-14.0,0.0,W
90,19,0.0,-17.5,S
90,20,0.0,18.0,N
90,21,0.0,-19.0,S
90,22,19.0,0.0,E
90,23,20.5,0.0,E
90,24,0.0,21.5,N
90,25,23.0,0.0,E
90,26,-23.0,0.0,W
90,27,23.5,0.0,E
90,28,0.0,-24.0,S
90,29,0.0,-25.5,S
90,30,-25.5,0.0,W
90,31,0.0,-26.0,S
90,32,0.0,29.0,N
90,33,29.5,0.0,E
90,34,0.0,-30.0,S
90,35,0.0,-30.5,S
90,36,-31.5,0.0,W
90,37,0.0,32.0,N
90,38,32.5,0.0,E
90,39,0.0,-33.0,S
90,40,-33.5,0.0,W
90,41,-35.0,0.0,W
90,42,0.0,-36.5,S
91,2,-0.48980008037916983,7.539011689054899,W
91,3,1.2180000730719724,-6.853646990049907,E
91,4,-6.510964640547412,-1.5821000694183738,S
91,5,-5.482917592039926,-2.6744000584575778,S
91,6,4.130800043843183,-4.112188194029945,E
91,7,-3.426823495024954,-4.859000036535986,S
91,8,-0.6853646990049911,-7.7718000073071964,S
91,9,-0.3426823495024955,-8.135900003653598,S
91,10,0.0,9.0,N
91,11,9.5,0.0,E
91,12,-9.5,0.0,W
91,13,-10.5,0.0,W
91,14,0.0,-11.0,S
91,15,-12.0,0.0,W
91,16,0.0,-12.5,S
91,17,13.5,0.0,E
91,18,-13.5,0.0,W
91,19,0.0,-17.0,S
91,20,0.0,17.5,N
91,21,0.0,-18.5,S
91,22,18.5,0.0,E
91,23,20.0,0.0,E
91,24,0.0,21.0,N
91,25,22.5,0.0,E
91,26,-22.5,0.0,W
91,27,23.0,0.0,E
91,28,0.0,-23.5,S
91,29,0.0,-25.0,S
91,30,-25.0,0.0,W
91,31,0.0,-25.5,S
91,32,0.0,28.5,N
91,33,29.0,0.0,E
91,34,0.0,-29.5,S
91,35,0.0,-30.0,S
91,36,-31.0,0.0,W
91,37,0.0,31.5,N
91,38,32.0,0.0,E
91,39,0.0,-32.5,S
91,40,-33.0,0.0,W
91,41,-34.5,0.0,W
91,42,0.0,-36.0,S
92,2,0.0017517849251983963,7.447487027264777,W
92,3,0.8539000767255711,-7.196329339552403,E
92,4,-6.853646990049907,-1.2180000730719724,S
92,5,-5.825599941542421,-2.3103000621111764,S
92,6,3.766700047496782,-4.45487054353244,E
92,7,-3.7695058445274494,-4.4949000401895844,S
92,8,-1.0280470485074866,-7.407700010960795,S
92,9,-0.6853646990049911,-7.7718000073071964,S
92,10,0.0,8.5,N
92,11,9.0,0.0,E
92,12,-9.0,0.0,W
92,13,-10.0,0.0,W
92,14,0.0,-10.5,S
92,15,-11.5,0.0,W
92,16,0.0,-12.0,S
92,17,13.0,0.0,E
92,18,-13.0,0.0,W
92,19,0.0,-16.5,S
92,20,0.0,17.0,N
92,21,0.0,-18.0,S
92,22,18.0,0.0,E
92,23,19.5,0.0,E
92,24,0.0,20.5,N
92,25,22.0,0.0,E
92,26,-22.0,0.0,W
92,27,22.5,0.0,E
92,28,0.0,-23.0,S
92,29,0.0,-24.5,S
92,30,-24.5,0.0,W
92,31,0.0,-25.0,S
92,32,0.0,28.0,N
92,33,28.5,0.0,E
92,34,0.0,-29.0,S
92,35,0.0,-29.5,S
92,36,-30.5,0.0,W
92,37,0.0,31.0,N
92,38,31.5,0.0,E
92,39,0.0,-32.0,S
92,40,-32.5,0.0,W
92,41,-34.0,0.0,W
92,42,0.0,-35.5,S
93,2,0.49330365022956657,7.355962365474655,W
93,3,0.48980008037916983,-7.539011689054899,E
93,4,-7.196329339552403,-0.8539000767255711,S
93,5,-6.168282291044917,-1.9462000657647751,S
93,6,3.4026000511503804,-4.797552893034935,E
93,7,-4.112188194029945,-4.130800043843183,S
93,8,-1.3707293980099822,-7.043600014614394,S
93,9,-1.0280470485074866,-7.407700010960795,S
93,10,0.0,8.5,N
93,11,8.5,0.0,E
93,12,-8.5,0.0,W
93,13,-9.5,0.0,W
93,14,0.0,-10.0,S
93,15,-11.0,0.0,W
93,16,0.0,-11.5,S
93,17,12.5,0.0,E
93,18,-12.5,0.0,W
93,19,0.0,-16.0,S
93,20,0.0,16.5,N
93,21,0.0,-17.5,S
93,22,17.5,0.0,E
93,23,19.0,0.0,E
93,24,0.0,20.0,N
93,25,21.5,0.0,E
93,26,-21.5,0.0,W
93,27,22.0,0.0,E
93,28,0.0,-22.5,S
93,29,0.0,-24.0,S
93,30,-24.0,0.0,W
93,31,0.0,-24.5,S
93,32,0.0,27.5,N
93,33,28.0,0.0,E
93,34,0.0,-28.5,S
93,35,0.0,-29.0,S
93,36,-30.0,0.0,W
93,37,0.0,30.5,N
93,38,31.0,0.0,E
93,39,0.0,-31.5,S
93,40,-32.0,0.0,W
93,41,-33.5,0.0,W
93,42,0.0,-35.0,S
94,2,0.9848555155339347,7.264437703684533,W
94,3,0.48980008037916983,-7.539011689054899,E
94,4,-7.539011689054899,-0.48980008037916983,S
94,5,-6.510964640547412,-1.5821000694183738,S
94,6,3.038500054803979,-5.140235242537431,E
94,7,-4.45487054353244,-3.766700047496782,S
94,8,-1.7134117475124775,-6.6795000182679924,S
94,9,-1.3707293980099822,-7.043600014614394,S
94,10,0.3426823495024955,8.135900003653598,N
94,11,8.5,0.0,E
94,12,-8.5,0.0,W
94,13,-9.0,0.0,W
94,14,0.0,-9.5,S
94,15,-10.5,0.0,W
94,16,0.0,-11.0,S
94,17,12.0,0.0,E
94,18,-12.0,0.0,W
94,19,0.0,-15.5,S
94,20,0.0,16.0,N
94,21,0.0,-17.0,S
94,22,17.0,0.0,E
94,23,18.5,0.0,E
94,24,0.0,19.5,N
94,25,21.0,0.0,E
94,26,-21.0,0.0,W
94,27,21.5,0.0,E
94,28,0.0,-22.0,S
94,29,0.0,-23.5,S
94,30,-23.5,0.0,W
94,31,0.0,-24.0,S
94,32,0.0,27.0,N
94,33,27.5,0.0,E
94,34,0.0,-28.0,S
94,35,0.0,-28.5,S
94,36,-29.5,0.0,W
94,37,0.0,30.0,N
94,38,30.5,0.0,E
94,39,0.0,-31.0,S
94,40,-31.5,0.0,W
94,41,-33.0,0.0,W
94,42,0.0,-34.5,S
94,43,-39.5,0.0,W
94,44,-39.5,0.0,W
95,2,1.476407380838303,7.172913041894411,W
95,3,-0.0017517849251983963,-7.447487027264777,E
95,4,-7.539011689054899,-0.48980008037916983,S
95,5,-6.853646990049907,-1.2180000730719724,S
95,6,2.6744000584575778,-5.482917592039926,E
95,7,-4.797552893034935,-3.4026000511503804,S
95,8,-2.056094097014973,-6.315400021921591,S
95,9,-1.7134117475124775,-6.6795000182679924,S
95,10,0.6853646990049911,7.7718000073071964,N
95,11,8.135900003653598,-0.3426823495024955,E
95,12,-8.135900003653598,0.3426823495024955,W
95,13,-8.5,0.0,W
95,14,0.0,-9.0,S
95,15,-10.0,0.0,W
95,16,0.0,-10.5,S
95,17,11.5,0.0,E
95,18,-11.5,0.0,W
95,19,0.0,-15.0,S
95,20,0.0,15.5,N
95,21,0.0,-16.5,S
95,22,16.5,0.0,E
95,23,18.0,0.0,E
95,24,0.0,19.0,N
95,25,20.5,0.0,E
95,26,-20.5,0.0,W
95,27,21.0,0.0,E
95,28,0.0,-21.5,S
95,29,0.0,-23.0,S
95,30,-23.0,0.0,W
95,31,0.0,-23.5,S
95,32,0.0,26.5,N
95,33,27.0,0.0,E
95,34,0.0,-27.5,S
95,35,0.0,-28.0,S
95,36,-29.0,0.0,W
95,37,0.0,29.5,N
95,38,30.0,0.0,E
95,39,0.0,-30.5,S
95,40,-31.0,0.0,W
95,41,-32.5,0.0,W
95,42,0.0,-34.0,S
95,43,-39.0,0.0,W
95,44,-39.0,0.0,W
96,2,1.9679592461426711,7.081388380104289,W
96,3,-0.49330365022956657,-7.355962365474655,E
96,4,-7.447487027264777,0.0017517849251983963,S
96,5,-7.196329339552403,-0.8539000767255711,S
96,6,2.3103000621111764,-5.825599941542421,E
96,7,-5.140235242537431,-3.038500054803979,S
96,8,-2.398776446517468,-5.95130002557519,S
96,9,-2.056094097014973,-6.315400021921591,S
96,10,1.0280470485074866,7.407700010960795,N
96,11,7.7718000073071964,-0.6853646990049911,E
96,12,-7.7718000073071964,0.6853646990049911,W
96,13,-8.5,0.0,W
96,14,0.0,-8.5,S
96,15,-9.5,0.0,W
96,16,0.0,-10.0,S
96,17,11.0,0.0,E
96,18,-11.0,0.0,W
96,19,0.0,-14.5,S
96,20,0.0,15.0,N
96,21,0.0,-16.0,S
96,22,16.0,0.0,E
96,23,17.5,0.0,E
96,24,0.0,18.5,N
96,25,20.0,0.0,E
96,26,-20.0,0.0,W
96,27,20.5,0.0,E
96,28,0.0,-21.0,S
96,29,0.0,-22.5,S
96,30,-22.5,0.0,W
96,31,0.0,-23.0,S
96,32,0.0,26.0,N
96,33,26.5,0.0,E
96,34,0.0,-27.0,S
96,35,0.0,-27.5,S
96,36,-28.5,0.0,W
96,37,0.0,29.0,N
96,38,29.5,0.0,E
96,39,0.0,-30.0,S
96,40,-30.5,0.0,W
96,41,-32.0,0.0,W
96,42,0.0,-33.5,S
96,43,-38.5,0.0,W
96,44,-38.5,0.0,W
97,2,2.459511111447039,6.989863718314167,W
97,3,-0.9848555155339347,-7.264437703684533,E
97,4,-7.355962365474655,0.49330365022956657,S
97,5,-7.539011689054899,-0.48980008037916983,S
97,6,1.9462000657647751,-6.168282291044917,E
97,7,-5.482917592039926,-2.6744000584575778,S
97,8,-2.7414587960199635,-5.5872000292287884,S
97,9,-2.398776446517468,-5.95130002557519,S
97,10,1.3707293980099822,7.043600014614394,N
97,11,7.407700010960795,-1.0280470485074866,E
97,12,-7.407700010960795,1.0280470485074866,W
97,13,-8.135900003653598,0.3426823495024955,W
97,14,0.0,-8.5,S
97,15,-9.0,0.0,W
97,16,0.0,-9.5,S
97,17,10.5,0.0,E
97,18,-10.5,0.0,W
97,19,0.0,-14.0,S
97,20,0.0,14.5,N
97,21,0.0,-15.5,S
97,22,15.5,0.0,E
97,23,17.0,0.0,E
97,24,0.0,18.0,N
97,25,19.5,0.0,E
97,26,-19.5,0.0,W
97,27,20.0,0.0,E
97,28,0.0,-20.5,S
97,29,0.0,-22.0,S
97,30,-22.0,0.0,W
97,31,0.0,-22.5,S
97,32,0.0,25.5,N
97,33,26.0,0.0,E
97,34,0.0,-26.5,S
97,35,0.0,-27.0,S
97,36,-28.0,0.0,W
97,37,0.0,28.5,N
97,38,29.0,0.0,E
97,39,0.0,-29.5,S
97,40,-30.0,0.0,W
97,41,-31.5,0.0,W
97,42,0.0,-33.0,S
97,43,-38.0,0.0,W
97,44,-38.0,0.0,W
97,45,0.0,-39.5,S
98,2,2.951062976751407,6.898339056524045,W
98,3,-1.476407380838303,-7.172913041894411,E
98,4,-7.264437703684533,0.9848555155339347,S
98,5,-7.539011689054899,-0.48980008037916983,S
98,6,1.5821000694183738,-6.510964640547412,E
98,7,-5.825599941542421,-2.3103000621111764,S
98,8,-3.0841411455224588,-5.223100032882387,S
98,9,-2.7414587960199635,-5.5872000292287884,S
98,10,1.7134117475124775,6.6795000182679924,N
98,11,7.043600014614394,-1.3707293980099822,E
98,12,-7.043600014614394,1.3707293980099822,W
98,13,-7.7718000073071964,0.6853646990049911,W
98,14,-0.3426823495024955,-8.135900003653598,S
98,15,-8.5,0.0,W
98,16,0.0,-9.0,S
98,17,10.0,0.0,E
98,18,-10.0,0.0,W
98,19,0.0,-13.5,S
98,20,0.0,14.0,N
98,21,0.0,-15.0,S
98,22,15.0,0.0,E
98,23,16.5,0.0,E
98,24,0.0,17.5,N
98,25,19.0,0.0,E
98,26,-19.0,0.0,W
98,27,19.5,0.0,E
98,28,0.0,-20.0,S
98,29,0.0,-21.5,S
98,30,-21.5,0.0,W
98,31,0.0,-22.0,S
98,32,0.0,25.0,N
98,33,25.5,0.0,E
98,34,0.0,-26.0,S
98,35,0.0,-26.5,S
98,36,-27.5,0.0,W
98,37,0.0,28.0,N
98,38,28.5,0.0,E
98,39,0.0,-29.0,S
98,40,-29.5,0.0,W
98,41,-31.0,0.0,W
98,42,0.0,-32.5,S
98,43,-37.5,0.0,W
98,44,-37.5,0.0,W
98,45,0.0,-39.0,S
98,46,39.5,0.0,E
99,2,3.442614842055775,6.806814394733923,W
99,3,-1.9679592461426711,-7.081388380104289,E
99,4,-7.172913041894411,1.476407380838303,S
99,5,-7.447487027264777,0.0017517849251983963,S
99,6,1.2180000730719724,-6.853646990049907,E
99,7,-6.168282291044917,-1.9462000657647751,S
99,8,-3.426823495024954,-4.859000036535986,S
99,9,-3.0841411455224588,-5.223100032882387,S
99,10,2.056094097014973,6.315400021921591,N
99,11,6.6795000182679924,-1.7134117475124775,E
99,12,-6.6795000182679924,1.7134117475124775,W
99,13,-7.407700010960795,1.0280470485074866,W
99,14,-0.6853646990049911,-7.7718000073071964,S
99,15,-8.5,0.0,W
99,16,0.0,-8.5,S
99,17,9.5,0.0,E
99,18,-9.5,0.0,W
99,19,0.0,-13.0,S
99,20,0.0,13.5,N
99,21,0.0,-14.5,S
99,22,14.5,0.0,E
99,23,16.0,0.0,E
99,24,0.0,17.0,N
99,25,18.5,0.0,E
99,26,-18.5,0.0,W
99,27,19.0,0.0,E
99,28,0.0,-19.5,S
99,29,0.0,-21.0,S
99,30,-21.0,0.0,W
99,31,0.0,-21.5,S
99,32,0.0,24.5,N
99,33,25.0,0.0,E
99,34,0.0,-25.5,S
99,35,0.0,-26.0,S
99,36,-27.0,0.0,W
99,37,0.0,27.5,N
99,38,28.0,0.0,E
99,39,0.0,-28.5,S
99,40,-29.0,0.0,W
99,41,-30.5,0.0,W
99,42,0.0,-32.0,S
99,43,-37.0,0.0,W
99,44,-37.0,0.0,W
99,45,0.0,-38.5,S
99,46,39.0,0.0,E
99,47,0.0,-39.5,S
100,2,3.934166707360143,6.715289732943801,W
100,3,-2.459511111447039,-6.989863718314167,E
100,4,-7.081388380104289,1.9679592461426711,S
100,5,-7.355962365474655,0.49330365022956657,S
100,6,0.8539000767255711,-7.196329339552403,E
100,7,-6.510964640547412,-1.5821000694183738,S
100,8,-3.7695058445274494,-4.4949000401895844,S
100,9,-3.426823495024954,-4.859000036535986,S
100,10,2.398776446517468,5.95130002557519,N
100,11,6.315400021921591,-2.056094097014973,E
100,12,-6.315400021921591,2.056094097014973,W
100,13,-7.043600014614394,1.3707293980099822,W
100,14,-1.0280470485074866,-7.407700010960795,S
100,15,-8.135900003653598,0.3426823495024955,W
100,16,0.0,-8.5,S
100,17,9.0,0.0,E
100,18,-9.0,0.0,W
100,19,0.0,-12.5,S
100,20,0.0,13.0,N
100,21,0.0,-14.0,S
100,22,14.0,0.0,E
100,23,15.5,0.0,E
100,24,0.0,16.5,N
100,25,18.0,0.0,E
100,26,-18.0,0.0,W
100,27,18.5,0.0,E
100,28,0.0,-19.0,S
100,29,0.0,-20.5,S
100,30,-20.5,0.0,W
100,31,0.0,-21.0,S
100,32,0.0,24.0,N
100,33,24.5,0.0,E
100,34,0.0,-25.0,S
100,35,0.0,-25.5,S
100,36,-26.5,0.0,W
100,37,0.0,27.0,N
100,38,27.5,0.0,E
100,39,0.0,-28.0,S
100,40,-28.5,0.0,W
100,41,-30.0,0.0,W
100,42,0.0,-31.5,S
100,43,-36.5,0.0,W
100,44,-36.5,0.0,W
100,45,0.0,-38.0,S
100,46,38.5,0.0,E
100,47,0.0,-39.0,S
100,48,0.0,-39.5,S
101,2,4.425718572664511,6.623765071153679,W
101,3,-2.951062976751407,-6.898339056524045,E
101,4,-6.989863718314167,2.459511111447039,S
101,5,-7.264437703684533,0.9848555155339347,S
101,6,0.48980008037916983,-7.539011689054899,E
101,7,-6.853646990049907,-1.2180000730719724,S
101,8,-4.112188194029945,-4.130800043843183,S
101,9,-3.7695058445274494,-4.4949000401895844,S
101,10,2.7414587960199635,5.5872000292287884,N
101,11,5.95130002557519,-2.398776446517468,E
101,12,-5.95130002557519,2.398776446517468,W
101,13,-6.6795000182679924,1.7134117475124775,W
101,14,-1.3707293980099822,-7.043600014614394,S
101,15,-7.7718000073071964,0.6853646990049911,W
101,16,-0.3426823495024955,-8.135900003653598,S
101,17,8.5,0.0,E
101,18,-8.5,0.0,W
101,19,0.0,-12.0,S
101,20,0.0,12.5,N
101,21,0.0,-13.5,S
101,22,13.5,0.0,E
101,23,15.0,0.0,E
101,24,0.0,16.0,N
101,25,17.5,0.0,E
101,26,-17.5,0.0,W
101,27,18.0,0.0,E
101,28,0.0,-18.5,S
101,29,0.0,-20.0,S
101,30,-20.0,0.0,W
101,31,0.0,-20.5,S
101,32,0.0,23.5,N
101,33,24.0,0.0,E
101,34,0.0,-24.5,S
101,35,0.0,-25.0,S
101,36,-26.0,0.0,W
101,37,0.0,26.5,N
101,38,27.0,0.0,E
101,39,0.0,-27.5,S
101,40,-28.0,0.0,W
101,41,-29.5,0.0,W
101,42,0.0,-31.0,S
101,43,-36.0,0.0,W
101,44,-36.0,0.0,W
101,45,0.0,-37.5,S
